text_id;text_en;label
saya ngga perlu seperti pak mau tilang manual atau etilang ngga apa jaman sekarang udah banyak polantas baik pak kerja udah bener kaloseperti langgar lalulintas lonjak naik pak;i don't need to be like sir, you want a manual ticket or eternilang, it's not like now that there are already many polantas, sir, sir, it's true that it is like a long -run traffic.;1
kapolda aceh laksana kece sistem etle ditlantas polda aceh;aceh regional police chief like the etle ditlantas aceh system;0
kapolsek tebing tinggi polres empat lawang polda sumsel akp fauzi saleh sh mm hadir sosialisasi etle aplikasi dulur wong kito polda sumsel pemkab empat lawang;tebing tinggi police chief empat lawang of south sumatra regional police akp fauzi saleh sh mm present socialization of etle application dulur wong kito south sumatra regional police;0
mekanisme etle mobile sat lantas polresta bandung ayo patuh tertib lalu lintas;etle mobile mechanism sat lantas polresta bandung ayo obedient traffic order;1
bilang mau etle xxx ratus ribu mqnual gocap;said you want etle xxx hundred thousand mqnual gocap;0
atur lalu lintas malam hari sekaligus tegur kendara langgar kawasan etle;set the night traffic while reprimanding kendara langgar etle area;0
polres barito kuala mulai terap tilang elektronik;barito kuala regional police start electronic ticket;0
ditlantas polda riau mulai terap tilang elektronik bas ponsel pekanbaru;ditlantas polda riau starts electronic ticket bas pekanbaru ticket;0
polisi tilang elektronik laku boleh polisi tilang manual;electronic ticketing police officers may be manual tickets;0
ada tilang elektronik bukan arti jasfren bebas tidak guna helm langgar lalu lintas lain;there is an electronic ticket not the meaning of the free jasfren unfamiliar with other traffic life helmets;1
etle mobile polda metro bakal keliling jakarta incar langgar lalu lintas mulai besok;etle mobile polda metro will go around jakarta to be targeted traffic starting tomorrow;0
ga bakal patuun anak buah karna dah kebelet buat beliin istri muda rumah sama mobil klo tilang elektronik ga ceper;the acts of subordinates will not be died to buy a young wife with a car with a car if an electronic ticket isn't flat;1
lebih fungsional buat etilang cari nopol lewat rekam cctv malam hari spt negara maju mostly plat putih;more functional for eternulang looking for number through the cctv record at night like a developed country most of the white plate;1
resmi luncur begini cara kerja etle mobile tilang kendara;official luncur like this is how the work of ethle mobile ticket kendara;0
mudah mohon sim baru jika laku langgar salah beku ijin kemudi lama bulan misal sekarang etle tidak tilang konvensional pada tiap hari numpuk polres mohon sim baru berapa biaya siap bayar;easy to ask for a new sim if you sell the frozen frozen permit for long month, for example, now etle is not conventional ticketing every day piles the police station, please simply the sim. how much does it cost to pay;1
gak tau klo skrg klo tilang elektronik ngecek sim sama stnknya gmn;i don't know if now the electronic ticket checks the sim and the vehicle;0
polda jateng guna drone etle tindak langgar lalulintas;central java polda guna drone etle action traffic;1
cara cek status kendara kena tilang elektronik tidak;how to check the status of the vehicle to get an electronic ticket;0
etle tindak langgar jalan tol;etle action action of toll road;1
cara cek tilang elektronik download aplikasi;how to check electronic ticket download applications;0
motor probolinggo copot pelat hindar tilang elektronik polri bakal guna fitur kenal wajah tilang kendara;motor probolinggo removing the polri electronic hindar plate will be used for the facial facial kendara feature;0
operasi meru polres gresik depan tilang elektronik;meru gresik regional police operation in front of electronic tickets;0
harus jadi affiliate etilang nih;must be an affiliate ethilang;0
gua lebih salfok knpa skrng orang lepas plat nopol apa ngindar etilang jelas;i'm more salfok because now people off the license plate of the number of ngindar ngindilang are clear;1
sempat hapus kini tilang manual laku dengan harap kendara patuh atur lalu lintas apa langgar akan tindak tilang manual jawab sini;had deleted now a manual ticket sells with the hope of compliant traffic to the traffic.;0
cara cek kendara kena tilang elektronik etle baru tle;how to check the vehicle hit by a new electronic ethle ticket tle;1
kabag log sama kasi was cek kontrol kerja etle kabag log sama kasi was polres lubuklinggau laksana kece kerja etle kota lubuklinggau;head of log and head of kasi was check work control etle kabag log and head of kasi was lubuklinggau police;0
yg harus diberhentiin yg ga plat nomer gin takut motor curi orang apes yg sengaja ga pasang plat nomer biar aman etle malah colong motor kan lebih enak tuh curi motor klo ga plat nomernya jadi selow;what must be stopped who is not plate num gin is afraid that the motorbike is stealing apes people who deliberately do not install the number plate so that it is safe, instead it is a motorbike, it's better to steal the motorbike if the number plate is not a selow;1
ancam besar etle punah budaya sosialisasi damai tempat;great threate ethle extinct culture socialization of peaceful place;1
balada etilang stop tilang tempat no pungli wujud polri presisi menindaklanjuti arah kapolri jenderal polisi listyo sigit prabowo kait stop pungli;balladi etop stop ticket place no pungli the form of the national police precision follows up on the direction of the national police chief general police listyo sigit prabowo kait stop pungli;1
ditlantas polda sumut tambah kamera etle mobile;north sumatra regional police ditlantas add etle mobile camera;0
org kena etle kota padang lanjut part ii;org hit by the city of padang continued part ii;0
bhabinkamtibmas polsek blahbatuh sosialisasi etle;bhabinkamtibmas polsek blahbatuh socialization etle;0
ribu kendara kena etle jadi kasus celaka lalu lintas pasuk hari tiga laksana operasi lilin;thousand kendara hit ethle so a case of woe traffic pasuk day three like a candle operation;0
hindar langgar langgar tercapture titik etle hitung per tanggal november;hindar langgar langgar with the etle point calculates as of november;0
kapolri perintah tilang elektronik jangan pakai tilangmanual;national police chief of electronic ticket order don't use tiles;0
polda metro ungkap lemah sistem tilangelektronik;polda metro reveals weak ticilale electronic system;-1
etle mobile operasi langsung tugas lokasi lalu kamera kendara ponsel potret kendara dapat langgar jalan raya;etle mobile operation direct location task then kendara camera portrait kendara can break the highway;1
siap etle kab mus banyuasim;ready etle kab mus banyuasim;1
polisi tilang manual jenis langgar baca artikel lengkap;manual ticketing police type langgar read complete articles;1
jumlah dakgar lantas lama x jm tercapture kamera etle;the amount of dakgar then old x jm listed camera etle;1
saksi live sosialisasi electronic traffic law enforcement etle mobile ditlantas polda banten radio megaswara fm kamis polda banten;witness live socialization of electronic traffic law enforcement etle mobile ditlantas banten polda radio megaswara fm thursday banten police;1
personil lalu lintas polres badung laksana tegur humanis masyarakat tidak guna helm;badung police traffic personnel like the humanist swirk unfamiliarist;0
tunjuk polisi memang takut hadap risiko ngurus selangkang cenderung jauh risiko tilang potret etle tidak polisi lapang bentuk malas kanjuruhan risiko lah teman sambo;the police show that the police are afraid to face the risk of taking care of the groin tends to be far from the risk of a ticket, not a field of lazy form of lazy form, the risk is the friend;-1
video sistem tilang elektronik rekam ratus langgar lalu lintas hari;video system electronic ticket system record hundreds of day traffic;0
fadil sebut etle bantu dki jadi kota metropolitan adab jalanraya;fadil call ethle assisting dki become a metropolitan city adab jalanraya;0
tilang elektronik mulai laku aceh;electronic ticketing starts to sell aceh;0
ko gak tilang elektronik sih;how come it's not an electronic ticket;0
polres bangli terap etle mobile langgar sasar;bangli police station ethle mobile langgar sasar;0
direktorat lalu lintas ditlantas polda pulau riau kepri dapat percaya korlantas korps lalu lintas polri kembang guna perangkat tilang elektronik nas;directorate of traffic ditlantas polda riau island riau islands can believe the corps of traffic corps of kembang polri for electronic ticketing devices;0
terobos bagus sekaligus hilang pungli moga realisasi baik etilang;good breakthrough and loss of extortion hopefully the realization of both etilang;1
pm man ki baat km nhi krta have prchar to bahu kre bolti bandhreal leader iron lady k iron man of india sardar sahib jeva hoy clear statement thos reaction action jyare situation bgde etle pm underground thyi jy ane sena ne agad kre;pm man ki baat km nhi krta have prchar to bahu krea bolti bandhreal leader iron lady k iron man of india sardar sahib jeva hoy clear statement thos reaction action janye situation bgde etle pm underground thyi jy i sena ne;1
tilang guna etle;ticket guna etle;0
tilang etle laksana tindak mulai hari senin november namun tanggal november laksana tegur upa sosialisasi masyarakat kena tilang etle ayo budaya tertib berlalulintas;ticket etle like an act starting on monday november but the date of november is like a reprimand to socialize the community being hit by a ticket etle ayo cultural orderly traffic;1
